57700,96811,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57704,69470,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57707,86832,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57713,67319,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
57715,88116,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57718,83669,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57719,73309,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57720,97895,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57722,76560,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57723,76237,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57724,92560,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
57730,97747,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57732,82197,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57735,66925,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57737,89474,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57738,90933,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57740,87125,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57742,92294,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
57744,98309,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57746,83383,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57750,70774,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57752,90087,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57756,94387,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57758,80201,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57759,88979,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57762,88206,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57763,74368,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57764,64347,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57770,63674,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57774,80291,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57779,74267,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57783,93423,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57784,88136,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57785,89638,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
57787,69090,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57790,65360,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57791,63334,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57792,87482,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57795,95752,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57799,89589,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57804,83421,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57805,71284,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57806,93959,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57807,88639,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57808,83245,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57809,86083,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57813,72518,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57814,88163,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
57816,59470,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57819,94713,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57821,82731,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
57822,81587,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57826,92673,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57827,88126,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57828,65875,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57830,92460,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57833,67940,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57835,59736,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57840,91240,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57844,72362,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57845,89214,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57846,64161,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57849,75607,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57850,83666,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
57853,96426,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57854,91836,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57856,92974,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57860,86519,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57863,85933,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57864,71424,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57865,78413,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
57868,71685,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
57876,77392,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57878,84133,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57880,81446,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57881,86442,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57885,82445,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57887,96904,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57888,94530,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57890,72834,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57894,88315,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57895,90867,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57901,62159,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
57902,69784,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57904,99055,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
57909,67080,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57910,81871,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57911,77807,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
57913,97279,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57914,68041,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57916,99635,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57918,62163,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57919,75696,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
57922,59825,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
57924,89743,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57925,58755,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57926,79129,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57930,71948,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57934,73934,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57937,65089,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57942,74360,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57944,90597,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57945,73678,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57947,99256,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57953,87830,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57956,82198,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
57957,77467,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57959,90120,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
57960,96890,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57971,81240,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57977,94541,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57978,68820,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
57980,82751,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57982,76776,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
57984,90187,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57985,85568,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57987,70394,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57988,93326,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57989,79558,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
57992,86059,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
57993,97900,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
57996,96785,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
57998,98100,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58004,93516,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58005,64942,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58011,63299,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58013,75353,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58016,82927,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58017,58575,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58018,93034,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58019,77661,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58021,97078,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58023,96249,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58025,60550,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58026,96820,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58031,92121,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58036,73481,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58037,95804,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58042,80647,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58044,80840,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58058,83973,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58059,84074,BAS-24-1 C,Basic Switch 10/100/1000 BaseT 24 port
58060,81910,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58067,93955,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58073,64330,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58076,71231,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58081,72553,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58086,67494,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58088,95917,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58089,65352,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58093,69730,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58096,97607,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58100,86841,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58102,72109,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58103,60889,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58107,61932,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58111,91050,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58112,79321,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58113,71458,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58114,61721,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58115,84017,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58116,63548,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58117,76796,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58118,98948,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58122,69137,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58124,71974,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58125,89716,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58126,99320,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58127,98467,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58128,70442,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58129,99200,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58131,93854,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58132,62156,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58133,64318,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58138,85943,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58139,62337,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58143,72265,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58144,95562,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58145,82884,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58146,80508,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58148,83534,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58149,80474,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58150,88061,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58152,60939,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58153,64582,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58155,73808,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58156,80029,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58158,88821,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58159,83627,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58160,60635,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58166,84628,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58167,94195,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58169,76445,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58177,62982,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58178,80212,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58181,80336,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58183,63374,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58185,80585,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58189,73955,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58193,63649,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58195,76511,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58197,91158,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58209,89591,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58211,88997,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58214,80954,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58215,84214,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58220,97609,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58222,60599,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58228,94585,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58230,89506,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58234,62690,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58238,75132,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58244,74186,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58248,93824,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58253,95046,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58254,99145,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58256,97230,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58257,90308,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58258,66916,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58261,86671,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58262,66556,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58264,72176,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58265,75996,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58267,67518,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58271,90443,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58275,91106,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58277,66014,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58282,98685,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58283,78377,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58286,60012,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58288,88127,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58291,79692,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58292,86244,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58297,87331,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58306,96108,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58307,81397,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58310,68924,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58312,93512,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58318,63226,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58319,98911,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58327,81645,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58328,89904,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58332,87378,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58335,86450,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58337,84787,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58339,58489,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58341,84635,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58344,81122,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58345,68411,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58346,85363,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58347,97554,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58352,61139,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58354,96099,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58355,67527,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58358,60436,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58359,83119,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58361,72126,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58362,99999,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58370,76970,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58371,74781,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58373,66085,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58375,68838,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58376,88380,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58377,64080,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58380,67647,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58381,62205,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58386,91924,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58389,91205,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58396,65787,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58398,95655,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58400,63340,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58404,97096,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58406,87819,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58408,95575,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58412,91995,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58414,93238,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58416,63914,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58418,78333,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58419,73383,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58422,69033,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58424,82805,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58427,95255,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58428,99673,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58433,95472,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58437,96407,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58439,71433,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58442,60696,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58443,87781,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58444,59159,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58445,87808,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58448,96396,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58454,96672,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58459,73279,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58461,64821,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58464,77111,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58465,79827,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58470,91877,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58472,86596,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58473,82886,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58474,64320,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58476,72904,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58477,61706,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58486,75518,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58487,92677,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58488,68746,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58489,74131,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58494,75251,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58496,96405,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58497,81252,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58499,98004,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58503,66696,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58504,63019,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58505,84982,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58510,72597,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58514,69803,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58517,86391,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58521,66298,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58522,95978,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58524,65637,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58527,81157,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58531,89536,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58535,74583,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58536,82391,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58537,60226,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58538,63807,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58545,97493,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58548,87383,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58553,65261,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58556,95796,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58558,83950,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58559,96022,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58560,73289,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58562,70710,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58563,86634,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58564,85025,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58565,84535,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58572,64601,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58576,97852,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58578,61073,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58579,87560,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58580,79489,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58583,93132,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58584,73105,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
58589,85500,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58590,87594,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58591,96238,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
58596,87567,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
58597,95846,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58599,94664,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
58600,77149,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58604,93272,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58605,96612,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58607,82144,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58611,94710,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
58612,82499,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
58613,90316,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
58615,95636,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
58617,61725,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
